date,product_id,sales,search_volume,cart_additions,seller_count,lowest_price,median_price
2026-07-24 14:35:44.238545,P0007,279.0,1674.0,246.0,5.0,1774,2026
2026-08-08 14:35:44.238545,P0007,298.6020721194249,1670.9912152384659,250.67112126861946,6.236299396689189,1503,2462
2026-08-16 14:35:44.238545,P0007,300.5178008040325,2231.759631580387,242.84487425123004,6.491902426614913,1699,2073
2026-08-23 14:35:44.238545,P0007,380.4580211034523,1789.6058641208251,311.66334945738754,5.777957341189649,1637,2586
2026-07-24 14:35:44.238545,P0008,149.0,249.0,107.0,21.0,1054,2637
2026-08-08 14:35:44.238545,P0008,169.1754570918659,325.8308035260218,138.12691790850477,26.166531533365433,1591,1694
2026-08-16 14:35:44.238545,P0008,221.45068113563795,310.49889695943824,137.58981028625982,29.184769181981764,1863,1546
2026-08-23 14:35:44.238545,P0008,228.07263901371857,372.3324373209872,108.8284112007448,27.958335601489125,2484,1369
2026-07-24 14:35:44.238545,P0009,45.0,1252.0,263.0,33.0,1341,2489
2026-08-08 14:35:44.238545,P0009,51.06299813696791,1410.0277868576914,261.4819686464966,33.4642560130008,1950,1398
2026-08-16 14:35:44.238545,P0009,54.22924216204669,1411.7710283651115,319.1340145319093,39.266681206611416,1926,1572
2026-08-23 14:35:44.238545,P0009,69.53340558488257,1774.6238423443906,386.448694210203,35.335240541009256,998,1806
2026-07-24 14:35:44.238545,P0010,153.0,2777.0,194.0,18.0,1829,2890
2026-08-08 14:35:44.238545,P0010,197.91093317456608,3440.241707429612,214.79013184431525,18.581207941931645,1404,1752
2026-08-16 14:35:44.238545,P0010,202.1223390403641,3020.447405091867,203.4495440079273,19.16267843599087,2331,2240
2026-08-23 14:35:44.238545,P0010,194.94876049440074,4100.117048858614,334.82020687788395,25.497770180712827,2442,2360
2026-07-24 14:35:44.238545,P0011,308.0,1006.0,84.0,4.0,1112,1401
2026-08-08 14:35:44.238545,P0011,346.17955242435426,1124.1445550211004,111.65104893574537,4.549231630606255,2140,2932
2026-08-16 14:35:44.238545,P0011,416.83573470383465,1116.2873296205646,125.75394277875961,5.630177277428913,2114,2514
2026-08-23 14:35:44.238545,P0011,414.0620636609286,1082.6322858704377,136.56125172484948,4.3723845638924,2275,2119
2026-07-24 14:35:44.238545,P0012,396.0,2946.0,261.0,18.0,1954,1409
2026-08-08 14:35:44.238545,P0012,476.25657166894575,3475.133732151796,330.09397382995496,20.72299082713749,2289,1945
2026-08-16 14:35:44.238545,P0012,582.9523105925034,3188.2039010161966,386.6693418446263,24.309428928111643,941,2677
2026-08-23 14:35:44.238545,P0012,617.2344121772652,4555.353307866292,397.25009218395064,19.37787331469377,1420,1495
2026-07-24 14:35:44.238545,P0013,295.0,789.0,175.0,21.0,2191,2669
2026-08-08 14:35:44.238545,P0013,310.80242699756934,1054.1351640187881,229.06077171666524,26.305889310817243,1367,2775
2026-08-16 14:35:44.238545,P0013,395.31345814679105,1076.974679816576,183.4239530626581,22.294985691528034,1459,2696
2026-08-23 14:35:44.238545,P0013,353.5671889840128,1248.7240598187727,224.66423660745463,22.6420823620205,2095,1550
2026-07-24 14:35:44.238545,P0014,210.0,619.0,147.0,10.0,930,1538
2026-08-08 14:35:44.238545,P0014,260.1263646366312,737.38026999303,148.13995020461695,11.251793888618426,1537,1113
2026-08-16 14:35:44.238545,P0014,266.31232655654964,797.0406118599369,176.58765067979328,11.075739475048112,1010,2831
2026-08-23 14:35:44.238545,P0014,292.81295045419915,923.5998598165335,168.1891326729987,12.798536867008558,890,2758
2026-07-24 14:35:44.238545,P0015,412.0,2492.0,129.0,13.0,2309,1114
2026-08-08 14:35:44.238545,P0015,516.7365458514844,3315.4214158962677,157.3373198550913,16.51302607283497,1595,1726
2026-08-16 14:35:44.238545,P0015,605.0335805353229,3817.2537518471754,138.6581019167146,14.29669445931659,1451,2651
2026-08-23 14:35:44.238545,P0015,615.0595809970296,3037.9656749921187,187.4148275598351,18.02968811287738,1520,2940
2026-07-24 14:35:44.238545,P0016,60.0,2898.0,232.0,15.0,2289,2872
2026-08-08 14:35:44.238545,P0016,76.03218605522972,2920.1270713725444,281.05751051142215,17.27722354024852,1365,2064
2026-08-16 14:35:44.238545,P0016,74.94513819898418,4242.4104913076935,342.0226359155747,18.940841398324213,1870,2600
2026-08-23 14:35:44.238545,P0016,78.10537803210823,3653.8905537243754,249.62498898306728,19.85045659957145,2353,2975
2026-07-24 14:35:44.238545,P0017,47.0,717.0,80.0,15.0,1093,1647
2026-08-08 14:35:44.238545,P0017,60.33475460105333,747.5684262936027,80.74758987559191,16.37209646853067,1162,1641
2026-08-16 14:35:44.238545,P0017,62.51953437974741,691.458258799577,91.19325254943818,19.81454750368487,1145,2180
2026-08-23 14:35:44.238545,P0017,70.90844135931037,944.4200804862912,127.92270336317395,15.726341086012118,2058,1888
2026-07-24 14:35:44.238545,P0018,438.0,1062.0,50.0,32.0,1447,1243
2026-08-08 14:35:44.238545,P0018,577.8101350974654,1332.2414176747634,49.12759398803987,35.55026899895503,873,2141
2026-08-16 14:35:44.238545,P0018,565.4224241473838,1525.6311833312761,73.88227204186437,44.99639071012487,2105,1623
2026-08-23 14:35:44.238545,P0018,693.8211442112264,1456.7978936728612,75.32032930133984,40.02925944869407,1498,1744
2026-07-24 14:35:44.238545,P0019,204.0,1302.0,121.0,33.0,2169,1708
2026-08-08 14:35:44.238545,P0019,236.37483547262318,1711.0703958566155,149.53457891635134,38.636770155934485,881,2397
2026-08-16 14:35:44.238545,P0019,294.9303493204469,1537.6046026932656,179.1438829563845,34.5775995927264,1325,2106
2026-08-23 14:35:44.238545,P0019,302.8146144644787,1261.0251450696553,168.10985555167434,46.98447194960332,1853,2644
2026-07-24 14:35:44.238545,P0020,40.0,2756.0,175.0,9.0,1339,2185
2026-08-08 14:35:44.238545,P0020,47.53220074506046,2866.7737852974064,219.24210141433264,9.904109525527842,2138,2839
2026-08-16 14:35:44.238545,P0020,56.905964178583595,3469.1090270870595,211.20882807150764,12.44298500836568,1857,1831
2026-08-23 14:35:44.238545,P0020,50.46955218623342,4411.776045007869,238.67065744778364,11.386444944079974,2037,1013
2026-07-24 14:35:44.238545,P0021,165.0,2390.0,188.0,25.0,1627,2177
2026-08-08 14:35:44.238545,P0021,169.35524685252327,2487.1249276820154,223.74842389081832,28.840586150978904,1830,1602
2026-08-16 14:35:44.238545,P0021,197.12841138674673,2459.182948177755,243.6777963269476,27.7165177842157,1901,2665
2026-08-23 14:35:44.238545,P0021,251.7955365025587,2718.8786238680696,249.35442876201617,30.1848538610605,1790,2576
2026-07-24 14:35:44.238545,P0022,178.0,1039.0,136.0,21.0,871,2358
2026-08-08 14:35:44.238545,P0022,201.50532236355315,1369.6380039036762,182.55313798726905,23.69804232776551,1907,2914
2026-08-16 14:35:44.238545,P0022,207.12862666622962,1264.9331503882584,216.7139657665876,27.177450575011907,1162,2210
2026-08-23 14:35:44.238545,P0022,250.72199243574465,1478.7937820180457,202.70439137082664,27.514020821630872,1872,2310
2026-07-24 14:35:44.238545,P0023,70.0,230.0,208.0,34.0,2040,2470
2026-08-08 14:35:44.238545,P0023,73.23835317995257,304.48070192478065,221.25244746482554,38.594641438354365,963,1958
2026-08-16 14:35:44.238545,P0023,98.4761756914838,229.21093323416366,275.6644026180299,47.45128943989033,1651,2683
2026-08-23 14:35:44.238545,P0023,89.00088333605588,340.7048279088494,343.22007643784445,38.970752365087634,883,2503
2026-07-24 14:35:44.238545,P0024,359.0,2803.0,194.0,9.0,1579,2041
2026-08-08 14:35:44.238545,P0024,473.15610592613734,2837.620951610487,215.1593446695089,11.145262545182096,1888,1180
2026-08-16 14:35:44.238545,P0024,403.54663402479576,3502.4631141550108,244.4634832149296,12.515498147635316,844,1081
2026-08-23 14:35:44.238545,P0024,430.23826690209637,3775.813448664426,239.3056327506149,10.94732909824501,1121,1037
2026-07-24 14:35:44.238545,P0025,26.0,1978.0,264.0,34.0,2005,2350
2026-08-08 14:35:44.238545,P0025,30.360553520464602,2232.7797755163983,266.3092317287363,39.61095467516376,1301,2806
2026-08-16 14:35:44.238545,P0025,33.5428723172811,2607.0675709749894,349.80066944817963,45.83137007576846,900,1378
2026-08-23 14:35:44.238545,P0025,29.612796223603166,2848.2362488327244,259.04020402894923,49.966607671279306,2166,2183
2026-07-24 14:35:44.238545,P0026,482.0,2866.0,35.0,9.0,2013,2289
2026-08-08 14:35:44.238545,P0026,614.9608187898402,3545.993071078975,43.292690648063356,9.773290611598803,2474,1405
2026-08-16 14:35:44.238545,P0026,658.5405630445953,3861.697320588521,45.82623541988304,12.695122768372038,2347,2565
2026-08-23 14:35:44.238545,P0026,640.7790989920844,3005.9939551638313,57.43231777749902,13.552460758448149,1759,1199
2026-07-24 14:35:44.238545,P0027,106.0,2446.0,36.0,21.0,1835,1157
2026-08-08 14:35:44.238545,P0027,135.72595914247376,2639.7068089879585,37.12784307093699,22.622612904305598,1326,1029
2026-08-16 14:35:44.238545,P0027,146.2154194595353,3201.4814711632503,55.97168472441231,27.543554852927524,2149,1914
2026-08-23 14:35:44.238545,P0027,134.81717038585745,2645.470135069399,58.14534778180503,23.728062423324648,1170,2637
2026-07-24 14:35:44.238545,P0028,80.0,967.0,277.0,32.0,1277,2894
2026-08-08 14:35:44.238545,P0028,83.72880334321458,1209.5210822825823,327.6301301263073,32.16775446047435,2066,1093
2026-08-16 14:35:44.238545,P0028,91.99738456562947,1290.6731353537036,268.9747537563589,40.53671189611728,1429,2680
2026-08-23 14:35:44.238545,P0028,122.09746101997811,1249.4978760200856,303.3388163770263,42.40234781150262,2474,2674
2026-07-24 14:35:44.238545,P0029,36.0,1314.0,228.0,20.0,2202,1165
2026-08-08 14:35:44.238545,P0029,43.600916289636125,1446.563551677362,312.63437243857425,22.83105064331943,2181,1745
2026-08-16 14:35:44.238545,P0029,52.084914122625264,1347.4707721123966,273.5794898222545,25.221358765001398,1548,1750
2026-08-23 14:35:44.238545,P0029,41.58577590883172,1798.9879963886217,229.58574616368816,27.802708495477813,1219,1283
2026-07-24 14:35:44.238545,P0030,271.0,272.0,164.0,22.0,1115,1537
2026-08-08 14:35:44.238545,P0030,302.1787728698921,330.53663133600946,204.26828992170184,22.751270392206077,2163,2828
2026-08-16 14:35:44.238545,P0030,317.25164822183126,289.6271621250936,254.62534495715371,27.98146336113761,858,1244
2026-08-23 14:35:44.238545,P0030,408.8932046553157,358.9822459075147,291.10517051891566,29.246585013131373,1540,2190
2026-07-24 14:35:44.238545,P0031,227.0,2084.0,271.0,20.0,1272,2286
2026-08-08 14:35:44.238545,P0031,296.852644611648,2055.1289295817915,349.20092564234346,24.56671857740922,1820,2388
2026-08-16 14:35:44.238545,P0031,238.49478555021548,2218.7236966626033,367.38219530415006,22.757327970525218,1420,2273
2026-08-23 14:35:44.238545,P0031,323.23428266585347,3167.947966650102,409.7299172307052,25.719438042069175,1808,2623
2026-07-24 14:35:44.238545,P0032,416.0,2251.0,138.0,34.0,1474,2704
2026-08-08 14:35:44.238545,P0032,499.32391232853456,2523.8921083474984,178.44214854563174,36.20602104028259,1666,1446
2026-08-16 14:35:44.238545,P0032,459.5556872762238,2391.4181983334533,219.9352181912962,40.3006125004943,1320,2767
2026-08-23 14:35:44.238545,P0032,583.9344437208696,2966.2978729436595,175.05289469037322,51.740893633010806,1448,2117
2026-07-24 14:35:44.238545,P0033,397.0,2112.0,87.0,31.0,1332,1334
2026-08-08 14:35:44.238545,P0033,491.00517693262935,2404.852454286002,121.62258446066903,38.904434058212594,883,1904
2026-08-16 14:35:44.238545,P0033,477.3260369621569,2892.0849903689455,111.1733864724091,37.44418199622713,2274,2775
2026-08-23 14:35:44.238545,P0033,452.11639291535647,2560.1732141332877,97.71610796191841,35.84418544381981,1144,2535
2026-07-24 14:35:44.238545,P0034,454.0,2130.0,293.0,21.0,2189,2853
2026-08-08 14:35:44.238545,P0034,576.5830740747733,2466.4613196383025,374.6220031908471,24.050983371658912,1664,2180
2026-08-16 14:35:44.238545,P0034,537.365478708808,2126.134569315969,452.25281703476145,24.693752191426903,1769,1239
2026-08-23 14:35:44.238545,P0034,611.4804692150844,3523.495750466527,364.7116024345564,29.056291786495272,842,1330
2026-07-24 14:35:44.238545,P0035,139.0,1534.0,163.0,21.0,1573,2064
2026-08-08 14:35:44.238545,P0035,173.22926383261614,1556.1817865915148,194.70220018173467,22.112006639889753,2394,1739
2026-08-16 14:35:44.238545,P0035,173.37688857489832,1604.46396388915,201.96939444935342,24.648728893180508,988,1127
2026-08-23 14:35:44.238545,P0035,181.38555348740275,1606.9378511147884,184.60837889698172,21.901739595199736,2186,2077
2026-07-24 14:35:44.238545,P0036,332.0,2167.0,172.0,24.0,2156,1658
2026-08-08 14:35:44.238545,P0036,374.3263285530965,2486.469439928617,211.52444907881485,24.104772466663423,2216,1273
2026-08-16 14:35:44.238545,P0036,443.4514862085919,2086.4829196640612,218.81920824989413,33.12262333912354,2177,1355
2026-08-23 14:35:44.238545,P0036,430.90207613344114,3513.6846050185727,266.22241249299344,34.06454118776949,1902,1166
2026-07-24 14:35:44.238545,P0037,309.0,1474.0,163.0,29.0,1815,1449
2026-08-08 14:35:44.238545,P0037,402.0046979922259,1790.2284870965566,206.9478541206735,32.720630641287286,1236,1489
2026-08-16 14:35:44.238545,P0037,389.1782659545099,2068.7103618777505,243.285430913747,38.87158263561598,1569,1420
2026-08-23 14:35:44.238545,P0037,398.6679498550216,2313.5362192445264,155.78180257505414,29.157778862685053,1532,1061
2026-07-24 14:35:44.238545,P0038,73.0,2864.0,293.0,14.0,942,2866
2026-08-08 14:35:44.238545,P0038,95.914580776923,3097.2201245451593,314.6942345216864,16.539344088874184,943,1931
2026-08-16 14:35:44.238545,P0038,77.72761113841838,3608.131304269277,314.57644933133065,19.07513904068067,1641,1800
2026-08-23 14:35:44.238545,P0038,83.52815293032128,2958.67800092539,411.95362443667506,17.682533796297008,940,1796
2026-07-24 14:35:44.238545,P0039,407.0,1097.0,50.0,6.0,2114,1077
2026-08-08 14:35:44.238545,P0039,446.2426105107983,1367.9487524005262,69.75671677924599,6.732148233948438,1473,1274
2026-08-16 14:35:44.238545,P0039,474.67249938281566,1460.9164300502332,72.86275899812983,7.317808334776781,1649,2327
2026-08-23 14:35:44.238545,P0039,625.8139140281137,1659.6657620310311,57.23292593654045,8.418481326797544,1501,1496
2026-07-24 14:35:44.238545,P0040,239.0,1478.0,199.0,24.0,1575,2250
2026-08-08 14:35:44.238545,P0040,249.079218700747,1638.3792028784987,221.95633807827014,24.661170593055775,1735,2782
2026-08-16 14:35:44.238545,P0040,324.93367783671727,2037.671709486688,306.52516770885904,25.40529383614574,2032,1251
2026-08-23 14:35:44.238545,P0040,375.5653573966939,1713.8897572089145,307.330610705212,34.758683214192814,1554,1925
2026-07-24 14:35:44.238545,P0041,145.0,239.0,70.0,18.0,2326,1768
2026-08-08 14:35:44.238545,P0041,182.37446671048608,321.85806992077096,88.20439281941158,18.443575185908134,1749,2771
2026-08-16 14:35:44.238545,P0041,205.13195011498337,282.3485521886738,96.16161381935031,21.37844775280343,823,1245
2026-08-23 14:35:44.238545,P0041,162.39660417429667,248.9277426737726,104.66385499233854,26.993936656016935,1260,1047
2026-07-24 14:35:44.238545,P0042,27.0,2624.0,107.0,3.0,2313,2354
2026-08-08 14:35:44.238545,P0042,35.37703395825414,3368.5895792423275,144.35809296310848,3.4356919200298517,2047,1086
2026-08-16 14:35:44.238545,P0042,35.57857944661571,3978.8733059405404,149.9316399332405,4.115642165438039,1872,2850
2026-08-23 14:35:44.238545,P0042,31.996110962569638,2640.640832131775,177.99424264822412,3.8475793986240854,904,1865
2026-07-24 14:35:44.238545,P0043,478.0,1599.0,239.0,10.0,1831,2619
2026-08-08 14:35:44.238545,P0043,493.08686043425274,1918.2925147448584,303.79293508024875,10.354569150481783,893,2957
2026-08-16 14:35:44.238545,P0043,620.8138414012933,2268.087375294655,337.8970462903399,13.123349079995972,1614,2013
2026-08-23 14:35:44.238545,P0043,698.2703192823554,2562.704172175006,424.4180295354374,10.910350210276224,2337,2043
2026-07-24 14:35:44.238545,P0044,183.0,2124.0,227.0,33.0,2442,2933
2026-08-08 14:35:44.238545,P0044,223.4770867995628,2266.765818885766,261.71518795190383,37.511203321733554,1893,2008
2026-08-16 14:35:44.238545,P0044,234.8386977203069,3045.7609470619177,275.195601889313,41.08411318758969,1663,2079
2026-08-23 14:35:44.238545,P0044,255.60083305887773,3122.543831764074,360.0313012523241,45.76114363695377,1281,1740
2026-07-24 14:35:44.238545,P0045,225.0,1775.0,76.0,31.0,2197,1846
2026-08-08 14:35:44.238545,P0045,264.77611402333696,1905.5695099124694,102.37982754943755,36.81878637420989,2071,2318
2026-08-16 14:35:44.238545,P0045,239.5305728778087,2513.8549035035653,107.74271869818146,38.33059593998264,1116,2747
2026-08-23 14:35:44.238545,P0045,250.4652309733568,2186.562622762184,109.03063871855672,45.55778770107245,1256,1795
2026-07-24 14:35:44.238545,P0046,70.0,617.0,268.0,10.0,1332,2714
2026-08-08 14:35:44.238545,P0046,83.36101567998615,821.0805327804488,284.50855748371544,10.256479869190683,1695,1023
2026-08-16 14:35:44.238545,P0046,92.93372419671493,803.8321515803001,262.5850460134623,12.983611770042423,961,2171
2026-08-23 14:35:44.238545,P0046,89.56100366310905,929.6676609939842,284.3388378428053,12.495384439748134,2093,2592
2026-07-24 14:35:44.238545,P0047,107.0,460.0,107.0,26.0,907,1531
2026-08-08 14:35:44.238545,P0047,138.02955102247523,455.9306411788882,106.50795416195999,28.175674172390636,1340,1674
2026-08-16 14:35:44.238545,P0047,144.96116760546653,651.7522277968806,129.3641729864765,33.65969542399654,1082,2194
2026-08-23 14:35:44.238545,P0047,141.92653955889992,480.56960389889605,180.03934108399403,36.768398026027256,1646,2304
2026-07-24 14:35:44.238545,P0048,286.0,2974.0,185.0,10.0,1390,1225
2026-08-08 14:35:44.238545,P0048,376.33051656719397,3456.0783579334366,234.27453678152102,11.282373049278098,1107,2071
2026-08-16 14:35:44.238545,P0048,424.1386317931887,3926.717534737826,257.99768404491454,11.280372278040483,1390,1132
2026-08-23 14:35:44.238545,P0048,437.54311713110735,2860.0788473988378,182.18987401518527,11.556595143229426,2014,1252
2026-07-24 14:35:44.238545,P0049,336.0,1753.0,44.0,5.0,1822,2913
2026-08-08 14:35:44.238545,P0049,412.8756854297402,1921.9405855662774,47.22969646491737,6.061147062940626,2300,2629
2026-08-16 14:35:44.238545,P0049,385.451552262124,2592.771835727377,47.30243480989484,6.88163026119105,2347,2993
2026-08-23 14:35:44.238545,P0049,437.4833210971278,1749.980329280481,64.68519556051564,5.314802902586014,2335,1149
2026-07-24 14:35:44.238545,P0050,78.0,187.0,265.0,5.0,922,1571
2026-08-08 14:35:44.238545,P0050,99.94703716537428,209.24853022275076,260.49780980903495,5.526058748579859,1709,1090
2026-08-16 14:35:44.238545,P0050,89.04321043775674,220.61879999867693,368.8053348115567,6.122670501918948,2152,1624
2026-08-23 14:35:44.238545,P0050,83.36512545454875,284.6602326313375,462.85968102592767,7.5026485076102105,2345,2829
2026-07-24 14:35:44.238545,P0051,400.0,513.0,74.0,5.0,1854,2775
2026-08-08 14:35:44.238545,P0051,473.51716183300886,574.8384560037932,85.43318070243944,5.175247857743401,2227,2140
2026-08-16 14:35:44.238545,P0051,459.75735626870124,579.8782732573582,87.4053519302623,6.738775355758985,1489,2211
2026-08-23 14:35:44.238545,P0051,566.1017858087354,528.8151967696331,115.72509586770423,5.20281949290304,1526,2945
2026-07-24 14:35:44.238545,P0052,86.0,2577.0,286.0,4.0,1482,2868
2026-08-08 14:35:44.238545,P0052,97.2496763585845,3252.8307558104625,286.5641440772037,4.054136729765787,1231,1741
2026-08-16 14:35:44.238545,P0052,110.47996520447441,3938.0853599017346,431.2480932189407,4.6671210072691185,2270,1469
2026-08-23 14:35:44.238545,P0052,105.27367417623346,2760.103922866405,362.5902156597984,4.909469615476975,1932,2501
2026-07-24 14:35:44.238545,P0053,161.0,2622.0,252.0,16.0,2445,2259
2026-08-08 14:35:44.238545,P0053,172.1005469502732,2718.507679308578,339.3711690100017,17.422686653899138,906,1280
2026-08-16 14:35:44.238545,P0053,205.06855844540232,3184.3871525133623,351.5203908670007,18.20676290979927,1824,2556
2026-08-23 14:35:44.238545,P0053,180.3808415461977,3592.4254083187843,320.21970596144786,19.392662756256406,1771,1727
2026-07-24 14:35:44.238545,P0054,434.0,2625.0,243.0,30.0,2030,1691
2026-08-08 14:35:44.238545,P0054,507.6789985280333,2954.2600874918185,241.0693192154603,37.664163673213274,1279,2562
2026-08-16 14:35:44.238545,P0054,637.2510441483716,3923.3941800720536,250.7644285117852,35.38756199584914,1351,2953
2026-08-23 14:35:44.238545,P0054,606.0778734412442,3661.3684744106085,264.72956331220126,32.74534810497488,1415,2815
2026-07-24 14:35:44.238545,P0055,130.0,1889.0,150.0,14.0,2188,1583
2026-08-08 14:35:44.238545,P0055,143.88449673501395,2130.2131101996097,147.44333298769388,15.595150633381824,1065,1562
2026-08-16 14:35:44.238545,P0055,150.95311946213732,2467.293455906327,239.6439925864878,15.87820095998666,1253,1460
2026-08-23 14:35:44.238545,P0055,137.9096880205174,2254.439565916237,150.62461346724442,16.216301101497283,2258,2247
2026-07-24 14:35:44.238545,P0056,386.0,748.0,300.0,22.0,2223,1263
2026-08-08 14:35:44.238545,P0056,412.6177270154852,811.2993726014413,341.48890096922577,25.8524120973714,857,2742
2026-08-16 14:35:44.238545,P0056,438.3793791116157,849.6282862709791,402.71789835660934,24.406563743289865,2276,2041
2026-08-23 14:35:44.238545,P0056,577.9478964324732,1269.4219293947135,388.4903812529776,29.483365895524983,1148,2991
2026-07-24 14:35:44.238545,P0057,147.0,1247.0,202.0,6.0,1382,1227
2026-08-08 14:35:44.238545,P0057,171.48318223075535,1627.7323594502172,203.3019350842553,7.612344951027264,2300,1847
2026-08-16 14:35:44.238545,P0057,208.37488944920048,1825.8427742339018,271.89706752375037,7.452442944764984,1950,1180
2026-08-23 14:35:44.238545,P0057,193.00463764987134,1491.26433634459,285.7486699623656,8.18027959510962,1940,2087
2026-07-24 14:35:44.238545,P0058,396.0,691.0,218.0,5.0,1005,1030
2026-08-08 14:35:44.238545,P0058,447.3215690805466,731.4320546112701,251.45214869980472,5.091197871823344,1774,1951
2026-08-16 14:35:44.238545,P0058,590.3104582912505,1004.6776616386932,285.8925885624956,5.283371376171687,2035,2657
2026-08-23 14:35:44.238545,P0058,567.1168043566603,817.8490548481283,294.09593755741736,7.48292811368681,1062,1661
2026-07-24 14:35:44.238545,P0059,394.0,2571.0,195.0,18.0,1663,1116
2026-08-08 14:35:44.238545,P0059,479.26868106002706,3340.854368692255,213.34687043117498,21.584059219625527,1364,2852
2026-08-16 14:35:44.238545,P0059,454.71615001699604,3223.173252009244,240.85143401031414,24.347488517217194,1530,1170
2026-08-23 14:35:44.238545,P0059,416.75573237767344,3817.4766270071495,265.7297067752842,23.799262773992595,1253,2210
2026-07-24 14:35:44.238545,P0060,240.0,2984.0,78.0,28.0,1476,1476
2026-08-08 14:35:44.238545,P0060,287.02973027144355,3889.608973589551,107.41877712828486,29.110594628010034,1905,2395
2026-08-16 14:35:44.238545,P0060,313.9907196724134,4349.89245400378,124.3602635904825,28.625410011269324,2345,1733
2026-08-23 14:35:44.238545,P0060,336.59246505226497,4568.401619521662,78.80818812771354,28.979882551420392,1647,2495
